tax_id	species	genus	family	order	class	phylum	superkingdom	605.filtered	61.filtered	1057.filtered	579.filtered	243.filtered	889.filtered	763.filtered	229.filtered	1085.filtered	537.filtered	383.filtered	465.filtered-threshold-0.0001	369.filtered	169.filtered	103.filtered	283.filtered	929.filtered	7.filtered	185.filtered	931.filtered	679.filtered-threshold-0.0001	707.filtered	169.filtered-threshold-0.0001	381.filtered	761.filtered	791.filtered	663.filtered	619.filtered	455.filtered-threshold-0.0001	343.filtered	561.filtered	337.filtered	147.filtered	411.filtered	213.filtered	89.filtered	187.filtered	733.filtered	563.filtered	113.filtered	901.filtered	831.filtered	595.filtered	1113.filtered	633.filtered	355.filtered	635.filtered	525.filtered	425.filtered	201.filtered	133.filtered-threshold-0.0001	157.filtered	873.filtered	255.filtered	159.filtered	875.filtered	227.filtered	455.filtered	721.filtered-threshold-0.0001	119.filtered	691.filtered	273.filtered	77.filtered	567.filtered	143.filtered-threshold-0.0001	329.filtered	131.filtered	281.filtered	719.filtered-threshold-0.0001	437.filtered	309.filtered	7.filtered-threshold-0.0001	547.filtered	985.filtered	315.filtered-threshold-0.0001	535.filtered	269.filtered	45.filtered	693.filtered	241.filtered	231.filtered-threshold-0.0001	943.filtered	481.filtered	761.filtered-threshold-0.0001	73.filtered	1029.filtered	1055.filtered	63.filtered	577.filtered	603.filtered	199.filtered	733.filtered-threshold-0.0001	679.filtered	463.filtered	133.filtered	19.filtered-threshold-0.0001	903.filtered	859.filtered	833.filtered	127.filtered	707.filtered-threshold-0.0001	647.filtered	213.filtered-threshold-0.0001	245.filtered	43.filtered	393.filtered	747.filtered	453.filtered	523.filtered	609.filtered	575.filtered	141.filtered-threshold-0.0001	385.filtered	33.filtered	173.filtered	525.filtered-threshold-0.0001	719.filtered	239.filtered	845.filtered	413.filtered	497.filtered	621.filtered	845.filtered-threshold-0.0001	803.filtered	269.filtered-threshold-0.0001	987.filtered	775.filtered	155.filtered	371.filtered	357.filtered-threshold-0.0001	1001.filtered	87.filtered	1013.filtered	957.filtered	367.filtered	901.filtered-threshold-0.0001	397.filtered	873.filtered-threshold-0.0001	271.filtered	593.filtered	197.filtered	1043.filtered	197.filtered-threshold-0.0001	211.filtered-threshold-0.0001	253.filtered	705.filtered	297.filtered	71.filtered	129.filtered	721.filtered	311.filtered	421.filtered	161.filtered	973.filtered	549.filtered	259.filtered	589.filtered	365.filtered	423.filtered-threshold-0.0001	75.filtered	847.filtered	5.filtered-threshold-0.0001	439.filtered	287.filtered	623.filtered	313.filtered	427.filtered	735.filtered	189.filtered	85.filtered	339.filtered	533.filtered	469.filtered	861.filtered	651.filtered	509.filtered	199.filtered-threshold-0.0001	665.filtered	423.filtered	5.filtered	749.filtered	175.filtered	21.filtered-threshold-0.0001	465.filtered	3.filtered	617.filtered	225.filtered-threshold-0.0001	117.filtered-threshold-0.0001	521.filtered	323.filtered	91.filtered	119.filtered-threshold-0.0001	301.filtered	467.filtered	777.filtered	315.filtered	631.filtered	327.filtered	21.filtered	819.filtered	217.filtered	257.filtered	945.filtered	789.filtered	971.filtered	19.filtered	511.filtered	1041.filtered	1027.filtered	817.filtered	211.filtered	185.filtered-threshold-0.0001	887.filtered	649.filtered	49.filtered	441.filtered	581.filtered	267.filtered	763.filtered-threshold-0.0001	267.filtered-threshold-0.0001	421.filtered-threshold-0.0001	1015.filtered	637.filtered	295.filtered-threshold-0.0001	435.filtered	519.filtered	805.filtered	565.filtered	507.filtered	225.filtered	145.filtered	479.filtered	449.filtered	183.filtered-threshold-0.0001	395.filtered	57.filtered	589.filtered-threshold-0.0001	175.filtered-threshold-0.0001	115.filtered	495.filtered	59.filtered	353.filtered	505.filtered	607.filtered	591.filtered	999.filtered	379.filtered	915.filtered	917.filtered	1071.filtered	47.filtered	1097.filtered	171.filtered	35.filtered	273.filtered-threshold-0.0001	749.filtered-threshold-0.0001	141.filtered	1111.filtered	959.filtered	17.filtered	451.filtered	351.filtered	203.filtered	295.filtered	493.filtered	491.filtered	929.filtered-threshold-0.0001	469.filtered-threshold-0.0001	677.filtered	215.filtered	143.filtered	539.filtered	693.filtered-threshold-0.0001	31.filtered	483.filtered	357.filtered	325.filtered	231.filtered	183.filtered	1083.filtered	341.filtered	1069.filtered	105.filtered	117.filtered
663603	Actinomycetospora succinea	Actinomycetospora	Pseudonocardiaceae	Pseudonocardiales	Actinobacteria	Actinobacteria	Bacteria			0.0013890790247387																		0.0001760542268949									0.0001956026001403																							0.0002087062470215			0.0002092515330039		8.695148038782198e-05				0.0016136603926028					0.0002586877225243												0.0003510454294917		0.0008481133462617												0.0001835610776446																															0.0003295479890635														0.0002087059851062	0.0008235034511015																													0.0001720981636745					0.0001360916338361															0.0004660249861088			0.0001372408259786										0.00106114046696	0.0004828876632228			0.0012049560441866																						0.0011072267518444																												0.0016090413520293													0.000136106452445	0.0007850771091576	0.0001999317186974			0.0003516817250017					0.0008476085565576						0.0004658329451392
663604	Actinomycetospora lutea	Actinomycetospora	Pseudonocardiaceae	Pseudonocardiales	Actinobacteria	Actinobacteria	Bacteria																					0.0002695208152498																																																																								0.0002589287302274																													0.0013794512849333																																																																																																																																																																		
663606	Actinomycetospora chibensis	Actinomycetospora	Pseudonocardiaceae	Pseudonocardiales	Actinobacteria	Actinobacteria	Bacteria																																																														0.0001340978473284																																																																																																																													0.0001526197910933																																											0.0001524611611319																									0.0001348730272035																													
663607	Actinomycetospora straminea	Actinomycetospora	Pseudonocardiaceae	Pseudonocardiales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																																																																																																										0.0002038552143622																																																																																		
663608	Actinomycetospora chlora	Actinomycetospora	Pseudonocardiaceae	Pseudonocardiales	Actinobacteria	Actinobacteria	Bacteria																																																														0.0001148232854899																																																																																																																													0.0001526197910933																																											0.0001524611611319																									0.0001154033318689																													
664789	Ferrovibrio denitrificans	Ferrovibrio	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																					0.0003593021799509												0.0003060748341071					7.223477398774687e-05																																																							0.0003593007752094																													0.001021815766615		0.0004044398508042				0.0009919229134193																																					0.0004148510248357																0.0001106160413755												0.0005633894293426																							0.0003076134323345															0.0004321451882509																									0.0001120439450523																												
665126	Prosthecomicrobium hirschii	Prosthecomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria			0.0009504735224648																																																													0.0020551820201596															0.0001495268689348																																																																																																																																																																																			0.0016517739257146															0.0001803696618193											
665913	Mixta calida	Mixta	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																				0.0006999236446647		0.0008138786046012																																																																																																																				0.0015305588580371			0.002459352370542																																																		0.084244193655504																																													
665914	Mixta gaviniae	Mixta	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																					0.0004616020137285	0.0009201891571761																																															0.0004574548715767																																																																																																																0.0006894902001531										0.0046421903014744																																													
666685	Rhodanobacter denitrificans	Rhodanobacter	Rhodanobacteraceae	Xanthomonadales	Gammaproteobacteria	Proteobacteria	Bacteria												0.0001403123750657																																																																																																																																																																												0.0001399797488744																																													0.0006910147755218																																																							
666686	Bacillus sp. 1NLA3E	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																																																																																																																																										0.0008190073597219			0.0002330187131413																																																																															
667303	Salinirepens amamiensis	Salinirepens	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria																																																																																																																																																																						0.00060418397402																																																																																																																						
667306	Aciditerrimonas ferrireducens	Aciditerrimonas	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria								0.0004382746249175							0.0002346084172941			8.256412878214928e-05			0.000255402731453	0.0001179105948959											0.0006229654351707													0.0004501847309758																							0.0001925775124487	0.0001448210942268									0.0001150056214312		0.0003842493526558												0.0002557358963791								0.0001236857920263			0.0001622816139311						0.0008466353018211							0.000192540433491							0.0001947780847082																0.0001442433779176																						0.0004155386983324			0.0004788761371206															0.0004151483240984															0.0003444167312011																					0.0004245581707651															0.0003615492384869			0.0001487677074896																	0.00118912656936																		0.0004288499025341				0.0001205763668382					0.0003839988272541	0.0001486178539581					
66835	Desulfocella halophila	Desulfocella	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria		0.0037394291113837		0.0038769296429273	0.0103628028043463			0.0076961465193127		0.0056684309875407	0.0040807353440598		0.0055644882138279		0.0037808132043076		0.0058454492663935								0.0015089184512667		0.0056374726988464					0.0016733275243692		0.0075320174201329		0.0045208022049236		0.0034209213926781				0.0018574945210473				0.0020075312413786	0.0034900314316003		0.0016456436153808	0.0055910868095718			0.0037471960731636		0.0057312632385069						0.0008059248559375						0.0029222235585751		0.0034363083622232					0.0046618382077624								0.0067652339293355	0.0061785392826816	0.0015083254303163								0.0034146674485409		0.0068990381726662		0.0059605352284473		0.0045443571860397		0.0060738007220757							0.003038347370892	0.002716117139358	0.0094305740149847			0.0033453074832616		0.0041046850874627	0.0074350540585565		0.0034422312585457	0.0015988044962447	0.0022386622931841			0.0107664439630719	0.0022294766374467	0.0041492221750491			0.002386355680422	0.0049931872893153					0.0073402307627535				0.0076385945891217	0.0037340652233634	0.0103985358927344	0.0035133556524263	0.0004788659130319		0.0004871898153721	0.0035045152704686		0.0025002006778128		0.0077170202287471				0.0005966794821735					0.0003591493905645	0.0084797101356821		0.0045632991680015		0.0056512766877116	0.0018153175933296			0.0043135273989532				0.0042110067925462						0.0060631294410919				0.0056574366066365							0.003224664407365	0.0053210015500534						0.0051867766456208				0.0043935653307824				0.0114201008436717		0.0035870582554918	0.0031596061925873	0.0059625267325247		0.0064124489916143		0.004550161810458	0.0035007735575235							0.000369121284448		0.0003659146639971	0.0005909300283477			0.000374858881765	0.0014594313975966			0.0059432026181973		0.0032178422930714	0.0061894554701917		0.0022827328318477	0.0022496922338351		0.0023609361478267	0.0003545777255049			0.0029720620728773			0.0114469849675607	0.0047177095972835		0.0085115593131072	0.0021004138250182	0.0063374956228411			0.0033890127727971	0.0055100346464823					0.0033523121678056	0.0026598891885855				0.0027746877935267		0.0003787027758233		0.010616857569416	0.0058497977993043		0.0038696944739901	0.0075500665100427									0.0022494936170591	0.0050098407191854	0.0071652974406375	0.0033915043051836		0.0053344109309094
66850	Filomicrobium fusiforme	Filomicrobium	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																																																												0.0004212148912907																																																																																																0.0004210413157989
670	Vibrio parahaemolyticus	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																																																																																										0.0001112174586655		0.0001945948553898																																																																
670289	Adhaeribacter aerolatus	Adhaeribacter	Hymenobacteraceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria																																																																																																																																																																																																																																																							0.0041182643144715																																					
670292	Microvirga aerilata	Microvirga	Methylobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																																																																																																																																						0.0009369692947354																						
67337	Streptomyces noboritoensis	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria																																	0.000263450629216																																																												9.847888618939684e-05																																																																							0.000380876065802																															0.0005207223486122																																																																																									
674703	Rhodoplanes sp. Z2-YC6860	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria					0.0002141861495004																					0.0002853052776044																														0.0006597766224092						8.205377560741242e-05							0.0003412880006707					0.0007819443661133	0.0004570311421412																																	0.0003611539675792									0.0003428839250067									0.0005949713175846																																				0.0001067278248319			0.0003616519026899															0.0001064607618913																0.0004450537214539																				0.0001920599813755																												0.0005530228242435							0.0002810966912606																																	
675609	Nevskia terrae	Nevskia	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria																																																														0.0001426737044279																																																																																																																																																																																																	0.0001427533206491																													
676	Vibrio fluvialis	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria																																										0.0002984182943963																																																																																																																			0.000348711865496		0.0001052495356837																				0.0001033101700218																																							0.0001522029517527		0.0001700559383405																	0.0004141544077631																																															
67827	Citrobacter werkmanii	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																						8.562722363149826e-05													5.895138709906216e-05																			0.061410299060713																0.0001457404550323							0.0462879184190687												0.000841505782572																							0.0001200587821018													0.0463190739937947																			0.0001836361545792		0.0004286421722134						6.077075624642618e-05					0.0011022463459651		0.0001474242661098		0.0002721775471117																		0.0001510124508612								0.0003232039506327			0.0019439696320854																					0.00016755076987																			0.0003127888831692							0.0011054683599106																				0.0001202163752124														9.904362033802787e-05						0.0007951376354287							
678932	Auritidibacter ignavus	Auritidibacter	Micrococcaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria											0.0019223312640072			0.0006991742094038									0.0006993298191243					0.0020136931131695																		0.0002173307234934						0.0028993385883845			0.0005460005460484		0.0015288775300641													0.0001448210942268	0.0002163225172074			0.0002306231805287				0.0026099438862064																0.0022675891862979		0.0003882232009772								0.0018971065927762								0.0011845577276825		0.0004085031501877				0.0047987589835233										0.0037551376049179					0.0006258195255691		0.0031941176347417									0.0002233625206645																		0.0010718716498141										0.0025726221701515								0.0010778451091169							0.0001751848078674										0.0010771031573882					0.0011129048463064			0.000232777861456	0.0003885979173313					0.0002232005019135															0.0002719238613434				0.0001750087667346						0.0034549195759694						0.0030891700825758	0.0029457146318306														0.0011840101354472			0.0019018501432359														0.0022991108426638							0.0005524404054049			
680	Vibrio campbellii	Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																																																																																										0.0001045764082686		0.0001754944450041																																																																
680125	Parasphingopyxis lamellibrachiae	Parasphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria														0.0002350881141372									0.000245307697067																																																																																		0.0002225652315724																																																																																																																																																																																			
68043	Streptomyces libani	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																																																																					0.0002594572155051																																																																																																																							
680648	Sulfurospirillum alkalitolerans	Sulfurospirillum	Campylobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria																																											0.000716529791104																																																																																																																																																																																												0.0002485651014597																																																					
68209	Streptomyces globosus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																																																																					0.0003217269472256																																																																																																																							
682400	Natranaerovirga pectinivora	Natranaerovirga		Clostridiales	Clostridia	Firmicutes	Bacteria																																																																																																																																																																																																						0.0002432646110807																																																																																						
682973	Chryseomicrobium palamuruense	Chryseomicrobium	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																																																																																	0.0001698553734884																																																																																																																																											
683047	Microbacterium suwonense	Microbacterium	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																																																				0.0023557126030624																																																																																																																																																																																																																																								
683125	Sphingobacterium wenxiniae	Sphingobacterium	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria																																																																																																																																																																																				7.30576927120785e-05																																																																																																								
683153	Chryseomicrobium imtechense	Chryseomicrobium	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																																																																																	0.0001698553734884																																																																																																																																											
68570	Streptomyces albulus	Streptomyces	Streptomycetaceae	Streptomycetales	Actinobacteria	Actinobacteria	Bacteria																																																																																																																										0.0017165254428332																																																																																																																																																																		
685828	Armatimonas rosea	Armatimonas	Armatimonadaceae	Armatimonadales	Armatimonadia	Armatimonadetes	Bacteria			0.0010632612788375				0.0002210647028752	0.0002751956947162	0.0014300603533945				0.000238995350454				8.239850270145585e-05			0.0002346134251097	0.000642965204236	0.0004813304637668							0.0025589167010243				0.0005070626584552					0.0005736830264547										0.000168247305961		0.0004725373748139								0.0025578227348489	0.0010339097037322			0.0033587525231259												0.0002832651854771					0.0006068049977424		0.0008305929416473											0.0005740559955338	0.000642965204236								0.0004818422990822							0.0003320292763685								0.000168262205776										0.0007593735168485													0.0009108777973962		0.0008114150560653		0.0008115551641672							0.0010136652338487			0.0028462502611238									0.0002114149490016						0.0007448658582201		0.0019763539096816										0.0002112163144326	0.0003644146519128												0.0005339259979185						9.100159666436992e-05		0.0017928359738015															0.0002768520892079			0.0002211334471249								0.0010057874195563																												0.0033603413931785	0.000364839727449							0.0017592083548382							0.000376918578954			0.000607905542406					0.0008304521727268						
687436	Paenibacillus ihumii	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																		0.000127543364744																																																						0.0001275941006492																																																																																																												9.46831755280408e-05																																																																																																								
688913	Ohtaekwangia kribbensis	Ohtaekwangia	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria																																																																																																																																																																																																																																																																																		0.0040623294731098										
68892	Streptococcus infantis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																																																				0.0010764843848085			0.0004368193366957		0.0015955699210112																																																	0.0021065102954267																																						0.000267438228704																																											0.0002808808566673																								0.0001535721278515																			0.0002226247851228																		0.0002115218369017																																				
68909	Deinococcus geothermalis	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria	0.3138297872340425	0.1366330532432469	0.0637271032137764	0.035391518675346	0.0904287224188557	0.0049258761696009	0.0025698775139101	0.0362593798547428	0.0151247061104782	0.0380172060630889	0.177456425972036	0.0042641613487749	0.0689114221262047	0.0316466949478073	0.060115511769017	0.4211371237458194	0.0226534909441157	0.0014481099470121	0.0098612344849042	0.007083857934416	0.0056259455370646	0.0028935087538254	0.0316529444151088	0.3169367832432945	0.0082724557720239	0.0273100616016427	0.0522875816993464	0.3268895153711907	0.0058789842650154	0.006733338323291	0.4287486047376906	0.285883607909513	0.0157334112150428	0.1486094316807738	0.0105169153366084	0.0353405943956327	0.2143178748311571	0.0094340403735808	0.1212524628574471	0.1791310964428312	0.0063042491100752	0.0280556014250789	0.0739679215124238	0.0347950412249388	0.5792778649921507	0.0449719022633425	0.027231395070591	0.009094209636143	0.0795372378886478	0.0295064672461729	0.00568552677032	0.2625736394645884	0.0128495719143099	0.014094583281481	0.1052416019528673	0.0302760812419078	0.0590789707315252	0.0058764709321724	0.001707634925628	0.0041663341048766	0.1437974063008563	0.0026459487152881	0.0189504373177842	0.0635079344892842	0.020884171315737	0.0461382589042163	0.0183139002492365	0.117332654619496	0.0104266967460741	0.0455772672270595	0.0695381860531804	0.0014486733045599	0.1077405857740585	0.0462584360102321	0.004271342116017	0.0164220210365942	0.0116404238451938	0.4906694506068119	0.0028937680360716	0.0443221982095269	0.0045089331118418	0.0739534101163532	0.0534604712962601	0.0082785886255845	0.0346081305246892	0.0778688524590164	0.6150909784993253	0.0912851233775495	0.0933333197168431	0.3737617782072964	0.0085588181882743	0.0094401681205561	0.0056259455370646	0.2262777406278886	0.0056839680138914	0.0263079957527772	0.1097804391217564	0.0245689997614737	0.0081803773199038	0.1823171239032834	0.0028965856447234	0.4473238072172444	0.0105395595110776	0.0207716985607141	0.0635860271544138	0.2426215733641329	0.0236607121023389	0.0189834129706839	0.0344345206069084	0.130836860958168	0.0910809959008975	0.0431618998173824	0.040227949747442	0.0609926491893922	0.1415444139932291	0.0090950150107599	0.0104246891853706	0.4279565778776751	0.0221322659874829	0.0316423394916811	0.0355849329952915	0.0625351249178988	0.0221342794760188	0.0281460177644031	0.0116476664015597	0.0057902230659705	0.058660883744867	0.1160144570774021	0.0635989935351715	0.0066833997736109	0.0284356497351199	0.2176478476599168	0.121521436003249	0.0206337509211495	0.2468628539700166	0.0063042986245405	0.1236741731542922	0.0128494449459134	0.0484043658212232	0.013440860214484	0.153753207669878	0.0307692307692307	0.1537797504070764	0.0157045553948608	0.091900516491527	0.0233107015842224	0.093942520265291	0.3078775121667449	0.3628088847362133	0.0017065503304035	0.1212744731263249	0.0059934306381443	0.002832133777387	0.0026035181453895	0.1260546988652895	0.077976653696498	0.004967635765222	0.177998798546905	0.0024797732778717	0.0604920804720659	0.0047355792099519	0.0481835615623147	0.1149857127738385	0.0061186844828361	0.0028747859477972	0.1277471490068726	0.0704336055194096	0.0104571345762689	0.0321952337305224	0.2023239259907201	0.0360670911481998	0.1026217126470564	0.0112957956050735	0.1042637816650999	0.08363448631905	0.0177812424596766	0.0085639571170078	0.1108237901736239	0.0024785978218036	0.0481383904625901	0.0007442271073175	0.005581058012931	0.0023424243678349	0.0042641613487749	0.4644335710090608	0.4880456877359722	0.027584068609743	0.0402394613534404	0.3768274354420002	0.0084029484029484	0.0032621088636454	0.0041680307252533	0.020956618464961	0.043488353791956	0.0127990710755813	0.0042696804061545	0.3174871231951534	0.0756958368021854	0.0023412228960015	0.1444078309749951	0.0015367165489736	0.0705651591465859	0.0356491136600625	0.086075216205016	0.0270022330258269	0.026273639015438	0.0128922237380627	0.0547622400806612	0.0172413793103448	0.1680759531226821	0.015692850876557	0.0098697647595866	0.0222222222222222	0.0924435211633342	0.0052343564120866	0.0077210971545757	0.0301970450710798	0.0020623511442447	0.0025775866682364	0.002063224363195	0.0060028376126652	0.0187931171199746	0.0148657915360618	0.0216950992879663	0.1778233083902287	0.0408338994830708	0.0105855001731273	0.0656079146055714	0.0881734857543666	0.0275563664367984	0.0704343110227324	0.3690018391573315	0.3824351607392449	0.0087717846008312	0.4825921219822109	0.2791176665793932	0.004969074970699	0.0055813542081287	0.0421403146170628	0.0263023606063405	0.3682297346419483	0.2008554624844056	0.201701358721651	0.0283130972009726	0.0868132476739034	0.1778129952456418	0.3495531894639009	0.0294655523081919	0.0531741755696141	0.0399476080330419	0.0816990915825178	0.2077504995717956	0.2113367973547472	0.0027468335113311	0.0026474252491694	0.0007450952180302	0.043141948509358	0.1767499483791038	0.0026919673951921	0.1806675847596563	0.4774489796214062	0.2000468318012081	0.0012461059190031	0.0216714553143559	0.2374559198246547	0.2194050391123995	0.0226839836025981	0.0112970255702956	0.0476413255360655	0.0907132857399129	0.0208816505298005	0.0592428711897867	0.0028990163899978	0.3178924392165382	0.0066801216634924	0.0066833997736109	0.1625876179660884	0.0045081689376991	0.00876294893917	0.1222384073804321	0.065891956640356	0.0456355501481657	0.0079085164778756	0.0402228796227025
68910	Deinococcus murrayi	Deinococcus	Deinococcaceae	Deinococcales	Deinococci	Deinococcus-Thermus	Bacteria							0.0001727067991212																													0.0019257478320747																0.0154027362507927																							0.0001070267956177				0.000235701211103																																			0.0035351235271722				0.0234804648271244		0.0024157054880745																																									0.0003805376150862																	0.004802364240857																		0.0001069851582407																							0.0001727605055663																														0.0018452247819279																								0.0002361286951628		0.0012223201341709									
69224	Erwinia psidii	Erwinia	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																															0.000105287115035																				0.000105235772207																																																																																																									
693023	Roseomonas pecuniae	Roseomonas	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																																						0.0001642524132675																																				0.0001646802441609																		0.0001659769053807																																																																																																																																																																																																
69373	Curtobacterium pusillum	Curtobacterium	Microbacteriaceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria						0.0001786139366417						0.0019779916144735			0.0060154182735056							0.0003825330464521																																			0.082493172420477					0.0001122378107343								0.0003958201105306									0.0004108206297992	0.0271395146919851	0.0002409724704681				0.0007096089163677						0.0011300468218117										0.0003942421645254						0.0003339035313673												0.0006356184041593				0.0006317889296199																								0.0023821419683422												0.0003046017222233		0.0025932389965899																0.0011304973480404		0.0002351736582516					0.0019817982599206						0.0065498217262022											0.0009620112241914										6.0538167366236e-05													0.0021850244518285			0.0002004162038795			8.023712231040114e-05			0.0031408271725531						0.0016621656455435																0.000112011483169									0.0021771782378919									0.0004113016150387					0.0002292993429354						
69396	Caulobacter fusiformis	Caulobacter	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria							7.560826629809657e-05	0.0004474982195705	0.0015357374631539						0.0034508875477525		0.0001028535118351	0.0005984036129031											0.0001643207771457	0.0021729905809084						0.0030880209126223						0.0009583312181101					0.0007744586559079			0.0012770929312257	0.000618240557813						0.0011178602177606	0.0001636001277734			0.0019365184764835	0.0002886577225461				0.0021827923135054						0.0005924025862178		0.0002146583035163					0.001574562931861		0.0002970657634709		0.0012649959059922												0.0006022009859056	0.0017366967637973			0.0014522895755034					0.0003439973298731			0.0001859641465749	0.0002072979298065		0.0010891993689364				0.0014954754005632					0.0011007330002817				0.0011174624926509	0.0004685050162152									0.0003651891297379						0.0003634436119879														0.0001564451752878							0.0013425851202238	0.0001464859381972	0.0016535684889729			0.0001495477661085						0.000427993059572		0.0042662488556964			0.0004632262904264				0.0016558901861152	9.344593677022369e-05	0.000667166819307	0.0009255490064707					0.0020396256528055			0.0010641012208812		0.0007418577389127	0.0015420529215288				0.0038794991015686	0.0009273134164537		0.0009975604378664				0.0003083707459016	0.0017356314057244																	0.000559886076086				0.0003934349620177											0.000674881516125						0.0004602456660811							0.0009170803682888			0.0007726278362904	0.0002958144187804												0.0001038597361255	0.0042636442166307		0.0047902066672601		0.0015810733057391	0.0015796509072206		0.0004058238303706			0.0002941182440142			0.0016848396671043		0.0033950713344249	0.002038799127487
696763	Thermasporomyces composti	Thermasporomyces	Nocardioidaceae	Propionibacteriales	Actinobacteria	Actinobacteria	Bacteria																					0.0001732722826493																																																																								0.0001716204162543																																																																								0.0001642326396584																																																																																																																							
69823	Selenomonas sputigena	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																	6.631393751211036e-05																																																																																																																																																																																																																																																																											
702967	Corynebacterium sp. NML98-0116	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinobacteria	Actinobacteria	Bacteria																																																																					0.0002384293011296																																																0.0002383833938485																																													0.0001055659639856																		0.000106209907265																																																																																																								
703	Plesiomonas shigelloides	Plesiomonas		Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																																																																																												0.0002308207935073																																																																																																																																																
70346	Acinetobacter variabilis	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																																																																																																																																																																																																																																						7.209489491913526e-05																																																						
70586	Aquabacterium commune	Aquabacterium		Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																																																																			0.0006252686701316																																																																																																																		0.0016887612935911											0.0003590940569933																																																																												
706438	Actinomyces sp. oral taxon 171	Actinomyces	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria	Bacteria																																0.0007407846390897																									0.0004449718184514								0.000112095056608						0.0002556538839724																																																																																																																																																															5.927684804594211e-05																																									0.0001120815263779													
706574	Pilimelia columellifera	Pilimelia	Micromonosporaceae	Micromonosporales	Actinobacteria	Actinobacteria	Bacteria																										0.0002669404517453																																																																																																																																																																																																																																																																		
70799	Nodularia spumigena	Nodularia	Aphanizomenonaceae	Nostocales		Cyanobacteria	Bacteria							9.078563246222444e-05															0.0001707572647685																0.0001296217605684						0.0004307548379709															0.0002457026734958																				7.296684728511459e-05													0.0001522308497925									0.0001775127488475																																											0.0002456505534397						0.0002427131855254																		0.0003099306374289													0.0003758833681247																														0.0002391220806151																																							0.0005982224038829						0.0004365182877881																												
